tweet,emocao
a eh mt triste mesmo,0
não sei dizer só sei que to triste agora kkkkkkk e não vou perguntar agora pq ta muito em cima do horário deles fecharem ,0
meu avô anda tão abatido e triste ultimamente só queria conseguir ajudar,0
ela triste me deixa triste pq eu n gosto de vê ela triste aí com eu triste ela fica mais triste ainda ,0
as vezes é tão triste não poder mudar algumas coisas ,0
achei que teria continuação desse vi alguém comentando que é uma história de vários anos jurava que ia ter agora tô triste kkry,0
vem to aceitando to triste ,0
ele é triste coitado ,0
sou mto sequelada em relação ao ladies code qualquer coisa q eu ouço delas eu fico triste no mesmo segundo ,0
égua triste fim,0
você é uma pessoa muito incrível não merece ficar assim merece ser feliz e sempre alegre desculpa pq n poder ajudar vc e mt especial eu fico triste com vc assim tb pq eu sei como e ruim isso ,0
todas querem se sacrificar pela lagertha eu to mt triste ,0
fico tão triste com tudo isso ,0
como eu era antes de você ai meu deus que final tão triste ,0
fiquei triste por elakkkkkkkk ,0
ai amg isso me deixa tão triste eu nn faço parte da comunidade lgbtqia mas eu imagino a tristeza q vcs devem sentir espero q esse tp de gente evolua d vdd,0
to triste mas amei,0
já pararam pra pensar q o covid tirou de nós a abertura incrível q teria sido a das olimpíadas em tokyo quando eu lembro daquele warm up em q o primeiro ministro virou o mário pra chegar no rio pqp só choros hj tô triste e td me deixa ainda mais triste até isso,0
eu perdi as fotos do chimi em alta resolução que tinha salvo aí ia trocar por uma dessas mas fiquei triste e sem rumo depois disso ,0
fiquei triste por causa de personagens ,0
nossa seria muito triste fiquei mal agora com essa informação também tem o dublador do shanks ne ele tá bem idoso já ,0
amg infelizmente sempre vai ter aqueles q sequer se importam triste porém n tem cm mudar isso era esperado q pelo menos tivessem um mínimo de interpretação antes de me cancelarem mas fazer oq ,0
queria não ter ficado triste com algo tão pequeno mas aquele simples comentário acabou com todo resto de auto estima que eu achei que tinha ,0
aí tutu não fala assim agora fiquei triste,0
não gosto de ver quem eu amo triste e quem eu amo tá triste himaaa ,0
sim foi bem triste ,0
o meu irmão vai casar to triste ele cresceu tanto ,0
agora fiquei triste ,0
nada me deixa mais triste doq essa foto minha ter flopado no instagram pq na minha opinião ela é a melhor foto do meu feed e nao chegou nem perto de pegar a quantidade de likr que minhas fotos tem normalmente ,0
por favor parem de subir a tag vcs tao me deixando triste ,0
me sinto bem triste por nao me sentir interessante o suficiente para conversar com alguem ,0
fico triste de amor ,0
nem vi it mas cara to triste ,0
eu to triste de tristeza mas também to triste de fofura agr por sua causa pq vc é asi a ,0
tô triste agora sfd ,0
pela primeira vez em anos meu avô finalmente me deu um abração bem apertado dizendo que sentiu minha falta tô triste demais eu amo ele ,0
eu fiquei triste do nada vida ,0
não pode ficar triste poxa ,0
lembro de ter ficado triste quando terminei o médio não sei como tem um pessoal que agradece que está no último ano da escola obs meus anos na escola não foram nada fáceis e nunca foi motivo de eu querer terminar logo todo esse processo ,0
é triste amg meu cabelo é tão cheirosinho e não tem ninguém pra cheirar ,0
to triste me sinto burra nao sabendo nada pro enem amanhã apenas coisas de biologia quero chorar ,0
me sinto triste sozinha e vazia ,0
é triste ,0
que lindo to triste ,0
to indo dormir tão triste ,0
não aguento esse nome americano pra dix pour cent acho muito inclusive fiquei triste com esse cancelamento porém ainda não consegui ver a final season ,0
simm tambem sinto falta demais o jeitinho dele era maravilhoso nos primeiros eps agora ver ele triste machuca meu coração ,0
triste e com sdd dele ,0
sério nossa não sabia que triste ,0
tô triste meu banho terminou porque acabou o sabão na banheira ,0
meu casa está triste ,0
poxa mas é esse o chá q me deixou triste kkkkkkkk,0
to triste pq o nicolas foi super rude comigo e eu to de tpm nao tenho minha mãe aqui e nem uma torta de limao para me consolar ,0
tô triste mas ele fez o certo né ,0
triste ver tamanho desprezo pela literatura nacional ,0
triste é desmarcar todos os role que tinha pra ir ver a pessoa e ela sumir ,0
tô triste pelo o pai da asami esse fdp ,0
é mt triste quando arthur vem me pedir um amigo ou irmão pra brincar com ele ,0
to meio triste eu gostava dele ,0
muito triste pq a a vai embora ,0
minha mae nao vai esperar comjgo to triste ,0
mimi vei eu sei que ele apagou weverse e o twitter mas não me lembra disso não mano isso dói tanto ai que saco eu já escrevi textão aqui em posts antigos dele to bem triste,0
mas você não deixa ninguém saber as coisas que você gosta porque eles podem te criticar poxa isso deve ser triste eu acho q ngm deveria se meter nas coisas que nos faz feliz a vida é tão passageira deveríamos se sentir livres eu posto tudo e nem ligo para o que vão dizer,0
sm é uma das top obviamente os coreanos sabem do que rolou aqui no brasil e por isso nenhuma outra empresa fez audição aqui no brasil isso é triste o tanto de gente talentosa que poderia representar o brasil lá ,0
te falei no outro tweet to muitp triste vei ,0
hmmm gul atualizou teruyama se eu ficar boiola bêbada eu fico triste pq não tenho ninguém pra ficar abraçada e de chameguinho cmg dps ,0
muito triste que a op de jojo é super legal mas baixa demais e não consigo cantar ,0
meu avô infelizmente pegou covid tô triste ,0
com certeza vai flopar mas vou tentar pelo menos vácuo eu triste ,0
as carinhas q ele faz sério eu to taooo triste,0
eiii parô fiquei bem triste emotiva ninguém me toca ,0
sabia que minha avó tava tristinha eu senti até liguei pra ela achei a voz dela mt triste mas ela nao me disse nada entao vim ver ela a bichinha ate chorou que odio eu sei exatamente o que ta chateado ela,0
que triste estava animado pra ver se tiver uma reviravolta legal fala aqui no twitter huahuahua,0
eu to triste cara o coby ,0
por que você tá triste amg ,0
não recebo notificação de ninguém to ficando triste ,0
camila era só um xero até agora eu tô triste pq hoje tem ela só me desprezou,0
aliás num vamos colocar todaa culpa em professores de base vamos lembrar de planejamento escolar sistema educacional brasileiro como um todo instituições e seus focos como o enem rs isso vem de uma professora que fica triste de ler isso ,0
eu fico triste pq tas do outro lado do oceano ,0
amg simm cada dia que passa eu fico mais triste com isso mas todo dia eu perdoo ele eu só quero que ele volte pra gente,0
alguém pra conversa ultimamente to sem amigos triste fim ,0
também estou bem triste ,0
eu quero escrever minha fic mas to triste e nao consigo me concentrar ,0
vcs comem camarão vácuo eu triste ,0
tem um tweet meu q mostra q ta com sla interação e pra mim nao aparece nadinha nem notificação nada to triste ,0
eu tô tão triste queria beijinho ,0
pensei nisso hoje acho que muita gente criou coragem pra abrir uma conta dps da exposição de contas daqui a quarentena com ctza contribuiu tbm é triste ver a comunidade crescendo pq cai a ficha do tanto de gente que sofre com isso ,0
mime a sua melhor amiga dando bom dia princesa dormiu bem e um abraço nela to triste de lembrar,0
nossa hj perdi uma cliente pro covid é tão triste e desesperador ao mesmo tempo e as pessoas cada vez menos ligando pra isso ,0
já to triste só de pensar que vou ficar esperando semana pra ver outro episódio ,0
ah três minutos atrás tava bue contente agr tou triste pq lembrei me da minha avó do nada ,0
muito triste pq acho que hackearam a conta da minha sobrinha no roblox e ela já tinha muita coisa comprada ,0
nwjdjaic é muito triste ,0
eu tô triste alguém me dá uma mamada ,0
oiii kamii fico mto feliz que voltou qnd soube fiquei triste se precisar se algo pode contar cmg okay ,0
parabéns pra mim deixei a mãe triste ,0
mendy era um dos melhores laterais da europa as lesões destruíram o cara acl é triste ,0
eu sempre fui de me forçar a fazer coisas que eu nunca quis de verdade só pra agradar os outros parece que tenho vivido só pra isso e quando eu tento parar eu percebo que não consigo simplesmente acontece e isso é bem triste pprt ,0
nao é triste que so começou a existir gays na coreia no ano passado ,0
meus pais não conseguiram levar ele num vet a tempo estou triste apenas,0
hoje a noite terá playlist pagodinho triste delicinha bastante vinho um olhar completamente sem esperança arrependimento de dos meus atos dos últimos anos,0
aff amg que triste ,0
não foi dessa vez triste aqui ,0
to mo triste vei ,0
to muito triste velho ,0
queria tanto uma barra de chocolate ao leite mas o mercado já fechou tô triste ,0
gente confissões eu ainda não ouvi o evermore a taylor lançou um dia depois q meu pai internou e eu não estava com vontade e aí foi passando e passando e até hoje não ouvi e eu sei q tem música triste ai não tô na vibe de ouvir ainda um dia vem aí ,0
to triste com isso ,0
eu tô muito triste agora ,0
amg eu lembro quando eu li fiquei feliz por ser uma possibilidade kkkkkkk mas que triste saudades das suas threads de la ,0
querem me proteger do mal do mundo to triste ,0
o mais triste encontrei meu phebo em barra vermelho lá embaixo na vaga de um carro justo o que eu nao usaria de forma alguma pq já tava todo fodido no chão mas meu olinho de andiroba vai fazer falta ,0
esse tipo de coisa que fazem com eles me deixa tão triste tipo eu já vi fanart da emma mto sexualizada e eu fiquei com ânsia vei,0
nossa que dia triste senti a dor aqui,0
amg é muito pesado nossa sou traumatizada até hoje qnd lembro e me deixa mais triste saber q muitas passam por aquilo ,0
tô real triste ,0
sim to mt triste,0
por que hoje o dia tá tão triste ,0
eu tô muito triste serio,0
to triste hj ,0
o meu namoradinho do habbo ta triste cmg ,0
chris amo ele to triste deu gatilho ,0
que triste amg ,0
como estou sem o meu celular não pude fazer muito quanto ao stream tô triste ,0
fico tão triste quando penso no fato de que eu conheço o bts a tantos anos mas a xenofobia fez com que eu não os conhece de vrdd me sinto tão mal com isso eu podia estar acompanhando os meninos a tantos anos já ,0
to triste fiquei lá em baixo ,0
fico tão triste de ver o bobby doentinho ,0
a coisa mais triste do meu oitavo ano foi não ter ninguém pra discutir isso comigo ,0
porra to mt triste o site que hospedava o meu recorde do paciência resetou e ainda n adicionou o jogo de volta ,0
fico triste com isso ,0
meu computador não aguenta mais o lol é triste ,0
hoje to tão triste que apenas um oi da me faria feliz ,0
mor triste isso aí ,0
eu tive a impressão q ele realmente achava q n gostavam dele pq ele disse tem muitos mal entendidos sobre mim aff ainda fico triste com isso sksks,0
luciano você merece o respeito de todo torcedor do são paulo você me representa em campo é muito triste não poder ver você sendo campeão no nosso tricolor esses seus companheiros de time não representam em nada mais você tem muito crédito com a gente ,0
terminei teto para dois e to mt triste devastada chorando e querendo mais preciso urgente de um filme desse livro pra ter mais de leon e tiffy na minha vida ,0
o gatinho ficou triste por me ver chorando ,0
to mto triste meu deus que video fofo ,0
lembro que nesse dia eu tava muito triste sabe tava implorando pra ele aparecer dai bum apareceu sempre me curando meu menininho ,0
triste que ela não é minha namorada ,0
fico mt triste com a situação dos comerciantes de fechar o estabelecimento tendo filho p sustentar em casa ,0
eu tava tão cansada mas depois dessa notícia tô triste dms mds ,0
eu tô muito triste sério ,0
tô triste e n sei pq fora as cólicas,0
ana luiza sla ana luiza tô triste pela minha pessoa como assim ana luiza sla sabe ana luiza eu particularmente ana luiza não quero mais viver ,0
acho que to triste por nunca mais ter visto o hasteamento de uma bandeira ,0
poxa leo fico muito triste com a situação mas eu torço muito pra q fique melhor,0
tava triste e ele apareceu te amo ,0
triste pq não pude ajudar ela ,0
fiquei triste ,0
ai acabei de ver o episódio e nossa dói tanto a eliminação desse episódio pq era muito óbvio quem ia sair mas num dava pra fazer nada ai esse ep me deixou triste gostava muito dela e eu amei todos os looks que ela mostrou eu amei esse formato pra conhecer melhor elas,0
to triste de amor ,0
eu quarta nem dói mais eu hj dps de ver o luciano triste caralho vai se fude to triste time do caralho ,0
mds to triste eu achava q era apior stan d mundo serio,0
poxa é tão triste ver os quotes dos tweets das threads sobre o mpreg transfobia atrás de transfobia,0
foi triste então amg ,0
eu to tentando mudar isso em mim mas é muito complicado porque eu sei real que tem uma coisinha ali e não é só na minha cabeça ai mexe tanto comigo sabe e eles não são amigos etc e ela é bonita vei fico mt triste kkk,0
carai que triste a série tinha tanto potencial com tanto youtuber f,0
foi triste então ,0
triste pq ninguém vem beber uma cervejinha comigo ,0
o caso da ygona tá muito pior né tomara que ela melhore vai ser muito triste se ela não conseguir resistir ,0
bue triste porque ainda não fiz aquilo ao cabelo ,0
poxa sinto muito é muito triste ver que pessoas da nossa família faz esse tipo de comentário mas saiba que você é linda tabom eu também sou e você também é ,0
queria ver algo com alguém mas a sun tá viajando e sem internet me sentindo extremamente triste,0
eu to triste pq sou uma péssima stan eu quase não falo dos meus favs mds,0
unhee unhee ah o que o machinho escroto vai fazer agora vai chorar ai que dó coitadinho dele bichinho vítima da sociedade que peninha boo hoo que triste que triste eu lamento,0
não fica triste ,0
sen eu to tao triste eu amo tanto ele ,0
gente ele vai desativar to triste demais que descobrirammm,0
tristeza ein belz e cada vez tão abrindo mais as pernas pra construção né muito triste memo ,0
poxa kams isso é tão triste ,0
estou triste quero esta sweat da stradi com a leia mas está esgotada será que ainda a consigo encontrar entretanto ,0
eu to tão triste eu queria tanto o tênis do kokichi mas as vendas fecham em uma semana e eu só ia conseguir comprar em março eu to tão triste eu trocaria tds os meus presentes do ano inteiro só por ele sério ,0
mano acabei de ver q eu não segui de vilta um monte de gente to triste ,0
ponho bué tweets de letras de músicas e fico bué triste pq ninguém continua ,0
ai namoral viu fico triste com a beleza desses dois ,0
pq eu to triste ,0
mano estou bué triste não consegui encontrar a anita ,0
triste né eu fiquei lá até o fim ,0
vamos vácuo eu triste ,0
to triste calma eu lembrei qm é vc tá anjo ,0
tava sendo ignorada fiquei triste ,0
eu disse que ia cobrir um n nho na árvore daqui de c sa pq tá chovendo mt e provavelmente os ov nhos e o q já r chou vão cair e morrer no frio mas eu dormi eu tô mt triste vou ter que esperar até amanhã espero que a porra do meu erro não tenha feito isso acontecer me odeio,0
triste e com t ,0
meu coração tremeu ela ficou triste ,0
sim eu so fico triste qie nos falamos a cada meses você não tem ninguem mesmo ,0
a minha gata cresceu no sims tou triste ,0
se ele realmente não voltar a funcionar eu vou ter que postar na thread das aus e marcar as pessoas que eu vou ter que entrar em hiatus pq né afff tô mt triste vei,0
acho q minha vó ta triste ,0
a devs vai p manha to mhito triste agira meudsue fo ceu,0
eu tbm canto pra mim dormir é triste ,0
toda vez que passa pelos meus pensamentos eu fico extremamente grata porém completamente triste e nostálgica ,0
o moço que vendia picolé pra nós tava desaparecido e agora avisaram que ele morreu atropelado nossa fiquei muito triste ,0
eu fico triste em saber que eu não vou namorar o namjoon ele é perfeito sabe o cara ideal pra mim quem for casar com ele vai ter muita sorte,0
gente esse perfil fez um carrd pra mim e eu to apaixonada eu tô muito triste pq isso é tão perfeito ,0
meu cavalo do minecraft morreu to muito triste tinha ate dado um nome pra ele era jorge,0
serio eu te amo tanto eu poderia ficar horas e horas so tuitando q te amo serio aff mycaela vou desativar você me deixa triste sabia te amo tbm pkna eu vc eu vc ,0
normal amg isso n eh uma corrida pelo menos vc leu um livro tem gente q n me um livro no ano n fique triste pq tem gente q leu mais q vc ,0
para meo eu tô triste vendo edits da sasha ,0
eu admiro que so a hiyoko de verdade por ela eu faria tantas coisas que fico triste so de pensar ,0
é triste ver os comentários desse tweet ,0
descobri q eu emagreci kg durante a quarentena deve ter sido tudo em músculo triste ,0
ai mulher é triste visse minha família toda tende a isso eu tento fazer minha parte tentando explicar as coisas às vezes funciona às vezes não é lasca ,0
no momento escutando minha música favorita p correr e triste por não correr ,0
eu so a pessoa mais triste ,0
agr fiquei triste por vc real ,0
eu fiquei triste ele me conforta com os vídeos ,0
a segunda temporada de the following tá tão boa que fico triste pela próxima se a última isso porque a série foi cancelada ,0
hj eu fui no mercado e fiquei triste pq nao tinha miojo de tomate da turma da mônica ,0
fico sem apetite quando fico triste ,0
muito triste né ,0
triste dms com o tt bloqueando minha conta antiga do nada ,0
isso é tão triste todos os grupos são incríveis eu não entendo como alguém pode fazer algo assim ,0
nossa senhora q triste ,0
tô bem triste que o mine ultimato vai acabar ,0
simmm é o que me deixa mais triste porque o problema não está no lugar não está ficar em casa está em mim ,0
fico muito triste quando vejo algum amigo em uma situação difícil e eu não posso fazer nada pra ajudar ,0
resolvi q n vou conseguir continuar pq perdi o ânimo mas tô triste pq nunca mais vou ter uma au que tenha a repercussão q essa teve ,0
fico triste com gente q quer ter lojinha mas é super grosseira estúpida e nada prestativa ,0
ela ta triste n sei oq fazer ,0
toda vez que eu vejo algo do tipo eu fico triste ,0
infelizmente tô triste manda foto da raba na dm ,0
to triste não quero mais brincar ,0
eu espero que ygona melhore de verdade to triste com essa situação mesmo sabendo que ela foi totalmente irresponsável com a vida dela e com a vida de outras pessoas,0
nao sei s fico feliz por ela nao ter dito nada ou triste por ela nao ter dito nada ,0
é o certo mas eu tô triste ,0
bem triste essa oposição mas ainda acredito mto na força da esquerda brasileira como oposição ao bozo meu medo tbm é que a esquerda se divida e acabe deixando dória ou luciano huck ir pro segundo turno pra enfrentar biroliro,0
porra eu não quero ser triste pra sempre ,0
hoje eu sou uma mulher extremamente triste que não consegui doar sangue por estar com a pressão muito baixa ,0
triste estou pois cortei o alho a cebola e a pimenta de cheiro p faze aquele arrozao explodino de gostoso e n tem arroz ,0
não sei pq isso me deixa triste e preocupada sendo que eles nunca nem ligaram pra mim ,0
não tenho mais nenhum triste p minha carreira,0
como entender o que aconteceu eu estou muito triste agora eu sou tão intenso que eu acabei me magoando eu estou sem nenhuma resposta só queria uma última conversa eu acho que eu fiz de tudo que eu poderia ,0
mewkyo me acostumou com dias de lives seguidos agora eu tô triste pq hoje ele não abriu ainda ,0
af tô triste,0
eh vdd kyara queer eh tudo uma invenção da sociedade pra oprimir as fêmeas eh tao triste ver que adolescente se submete a isso serio se vc pudesse me mandar seus pdfs sobre o assunto e fotos da bucetinha molhada na dm ajudaria mt ,0
o triste é n ter ninguém pra usar cmg ,0
caras o kaiser morreu mesmo então sério eu tô muito triste vou dropar ,0
eu tô muito triste ,0
a filinha pra comer triste de amor ,0
nossa o folha tá mim ignorando triste estou ,0
tá abrindo quais dias no insta não diz fui aí quarta feira e tava fechado fiquei tão triste,0
fandom dos strokes ta triste menos um membro de cinco,0
to triste mandem foto do p na dm ,0
pq tas triste ,0
pq você tá triste ,0
triste pq tô block e não posso fazer trick hj ,0
a morte da lexa é tão mas também é tão triste eu to may we meet again ,0
tô triste e com fome ,0
meu irmao ta triste ,0
ficar sem falar com o fulano me deixa tão triste ,0
que saudades do meu sharpwin to triste,0
tadinho do doguinho fiquei triste ,0
seríamos amigos ou nem vácuo eu triste ,0
triste que não posso cobrar por áudios por causa do meu sotaque ,0
pq voce ta triste luke ,0
meu deus veyyyyyyyyyyyyyyyyyy que triste ,0
poxa sério q triste eu amo coisinha fluffy pra ficar soft sabe q pena q o pessoal n valoriza ,0
aí gente eu fiquei triste real ,0
se tem uma coisa que eu odeio são as fics onde o sukuna e o itadori se apaixonam pela mesma pessoa é muito triste ,0
to a dias sem ver gênesis porque to sem internet to triste ,0
eu fiquei sabendo muito triste como aconteceu,0
eu também queria saber estou muito triste com isso ,0
pq vc ta triste bebê ,0
é triste concordar com isso ,0
queria ser uma pessoa forte determinada mas eu me desanimo com tudo tão rápido me sinto tão triste ,0
n posso deixar de banir viego triste vida de ban só e boneco roubado,0
minha amg descobriu q ela ta cm depressao severa to triste por ela ,0
revivendo o hyunjin dizendo para o jeongin não ficar triste por que ele ia se formar ele fazendo carinho no cabelo dele eu tô ,0
tô recebendo uma na cara do lucas chega fiquei triste ,0
eu fico tão tristinho que quase ninguém da valor pra ele mas eu amo tanto tanto tanto ele ele é meu personagem fav de todos os animes do mundo é muito raro ver stans do meu menino é isso me deixa um pouquinho triste ,0
e curioso pra saber qual vai ser o link com a próxima trama da marvel porém já triste em pensar da wanda saindo dessa realidade perfeita e não ter mais o vision ,0
tão triste isso ,0
joguei genshin hoje pós mto tempo e estou triste ainda tenho exatamente o mesmo problema de antes eu n tenho recurso suficiente pra pegar nenhum personagem novo e mesmo quando tenho eu não pego nenhum mto triste isso ,0
dah eu perdi tô triste de verdade ,0
tá triste ,0
triste por passar o fim de semana sozinha ,0
eu assistindo a era do gelo e ficando um tanto triste pq a história é tão sabe acho q eh um dos meus desenhos preferidos,0
eu tô muito triste pela ygona ,0
perceber q nunca vou andar e conversar sobre a vida com o namjoon enquanto andamos de bicicleta me deixa triste e desesperançosa da vida ,0
nostalgia me faz ficar triste ,0
se o netinho ta triste o mundo inteiro esta triste ,0
eu já to triste por antecipação porque quando acabar toda essa realidade ai coitada ,0
eu tô triste será que ela vai voltar eu adorava os tweets dela na a conta não existe mais ,0
se eu fosse idol qual icon meu você usaria vácuo eu triste ,0
ahhhhh mn eu fiquei bem triste agr ,0
eu tô votando no fiuk desde cedo se ele não ganhar imunidade eu vou ficar triste ,0
odeio muito ela serio fico muito triste quando lembro daquela cena ,0
num fale assim do meu carlinhos kk mas é triste em saber que essa skin nem é mais exclusiva gt ,0
uc eu fiquei tão triste quando li espero que ela se recupere e fique bem logo,0
nao aguento mais me sentir triste sozinho e afins acho melhor eu sumir ngm vai perceber mesmo ,0
um prof do ensino fundamental faleceu triste pq gostava muito dela,0
pdl por partida é muito triste ,0
meu deus eu não falo com ninguém aqui tô triste ,0
queria tanto mudar meu nick no lol pra um especifico triste demais nao estar disponivel,0
eu to tao triste eu amava tanto essa fic ,0
alguém manda berinha pra cá eu tô triste preciso me animar ,0
nossa bem triste e as pessoas que viram falaram que foi bem brutal ,0
to triste a alice ainda n apareceu eu tô com saudade ,0
queria mt que tivesse sido naquele sentido que vc falou triste ver profissionais da saúde falando esse tipo de coisa ,0
tô triste pq ele provavelmente tentou comer papel pra saciar a própria fome pq n tinha nada pra comer ,0
n fica triste vs e linda ,0
eu recebi hj o resultado do teste de covid e deu positivo no hospital também estavam avaliando dengue os ao mesmo tempo é eu desistir de já em janeiro e eu tô triste pra caralho pq refiz a tomografia e exames de sangue hoje e não teve melhora desde segunda feira ,0
whaaaaat não tinha percebido q hj não havia agr fiquei triste mas obrigada mana lt ,0
cadu de qualquer forma semana q vem você vem aqui e eu vou comprar bala fini pra você ficar menos triste não mereço meus amigos vei ,0
mano rever os vídeos dele exilado me deixa mt triste a beach party q nunca aconteceu ,0
fica triste nao baby ,0
fiquei triste porque na segunda nesse horário eu tenho aula e só tem min pra chamar ,0
que notícia triste ,0
sim sim eu fiquei triste pq eu sou ace e até tava pensando em me assumir pra ela mas pelo visto vai dar tanto trabalho pra explicar tudo que ja desisti kjkkkkkk,0
eu fiquei tão triste com o que aconteceu com eles foi logo quando comecei a gostar deles ,0
sim é triste demais lembrar disso ,0
é tão triste vê los a festejar a taça sozinhos fuck esta merda toda,0
nossa fiquei triste ,0
hoje é um dia triste pra mim o que vcs fazem em dia triste ,0
eu to tão triste com a morte da pilar ,0
eu to mt triste meu deus a ivete nunca sera esquecida ,0
vai ser um pos enem so que sem o vitor dias triste ,0
nubank e os contos de créditos triste ,0
tô triste cmg mesmo acho q fui grossa c o cara de ótica ,0
é muito triste ver que o personagem mais puro do dorama só sofre né eu queria que parassem de enfiar ele tendo que ver o casal todo santo episódio e um dia de paz p minha criança faz ele cantar ele gosta de cantar qualquer coisa,0
triste pois iria colocar twist amanhã e não vai rolar mais ,0
a n cara to triste nt pelo menos foi tão perto velhooooo ,0
a to triste pq nunca vou ter algo como el s nao sou tão interessante assim,0
hoje eu sou o homem mais triste do mundo o motivo perdi reais ,0
triste pois perdi meu cartão do vale alimentação ,0
