tweet,emocao
já sim! e você amg? :(,0
te amo demais :((,0
podicrê :(,0
14º dia do ano e já fui assaltada! na porta de casa :(,0
a minha chega na consulta e fala  sempre q tiver duvida me manda msg vc n me manda msg  dai eu mando msg e nada :(,0
Acordei chão que nem vou ficar muito no Twitter hoje tô com cólica de novo e tá me dando enjoo :( vou votar só uma vez no sma desculpa favs por não estar sendo tão produtiva esses dias,0
eu diria que foram uns 10 :( aproveitei mesmo enquanto podia dklhvalasfjdasdfs,0
O Jin é tão lindo :(((( pq,0
As únicas escolas que deviam permanecer abertas era as de condução... malta eu queria ter acabado de tirar a carta :((,0
Sério? Ai :(,0
dormiu bem sally? :(((,0
mas você nem me procura :(,0
twitter da asco a ratos :(,0
"eu nao sei como ajudar, desculpa :( espero q vc esteja mlr",0
dormiu bem amg? :(,0
e-evet :(,0
um dia vai ser eu :(,0
Alguém que me venha buscar :(,0
Uma tristeza enorme me desfazer das coisas que sou mó apegado :(,0
ainda falta 2 horas para sair da sala e ir comer :(,0
olhando as fotinha do rostinho fofo dele e morrendo de sdd de estar com ele :(,0
aaaa cerquita :((,0
excluíram :(,0
era só uma praia :((,0
você não se importa comigo mais :((,0
"Ai :( não tô por perto mas receba o meu, Lau ♥️ Qqr coisa tô aqui, viu?",0
"Devia ter visto isso antes, fiquei acordada das 2h30 em diante :(",0
vidinha :((((((( ,0
caralho eu to muito tristw :( ,0
a guria tá me devendo um money desde setembro do ano passado e eu não sei como chegar nela pra cobrar pois morro de vergonhaaa :(,0
to assim de saudade de você :( tinhamu mo ,0
esse album é muito maravilhoso :(,0
tenho aula :(,0
terminei e já quero reler :( ,0
Assesins creed :( nunca lo acabe xd,0
eu amo tanto ela :( ,0
"7:20 preciso ir trabalhar, mas a ansiedade não me deixa sair :(",0
a risada dele o melhor som do mundo :(,0
Tava procurando mas não tem no Globo play :(,0
Quando uma pessoa se auto intitula  influenciador  um porquinho da india morre :(,0
Hoje é aniversário do meu benzinho e eu não vou poder estar com ele :(,0
bar :-( : 9da6b1ba-4cba-4844-a9f8-4a49300fc8ac,0
pensando se flodo uma fancam do sejun ou do subinnie :((,0
fui na praia :(,0
mas 😔😔 você não me ama mais ? :((,0
quer conversar amor? vc n tá bem :((((,0
a melhor parte das lives do felix é poder ver ele todo sorridente e sem maquiagem aparecendo todas as sardas :( ,0
"Há 5 amos, perdiamos um senhor ator. :( ",0
que vontade de toma vitamina de banana :(((((((,0
simmm seria perfeito :(,0
"nossa, q lixooo que mlk. infelizmente :(",0
tô triste demais :(( eu amo o felix demais namoral,0
o cabelinho dele :((,0
N julgo pq já aconteceu cmg :(,0
nao posso julgar pq sou assim com tsukkiyama eh so ver uma fanart deles separados q eu fico :(,0
Não sei para é que me levantei cedo. Podia ter avisado que só vinha as 11 :(((((((,0
eu te amo muito :((((,0
Esse é fofinho meu aniversário de 18 anos ok :( ,0
saudades do rotinha maluco :( ,0
eu só queria ver a ga :((((,0
eu amo ele :( ,0
":( Que vc saiba fazer o melhor pra VC, amiga.",0
Sinto muito que você tenha passado por isso :(,0
Opá :( eu não consigo ver só as partes más das pessoas,0
"MANO EU FIQUEI MÓ ASSIM TBM, que tristeza eu jurava que tava finalizada :((((",0
poxah amg pq foi colocar a indireta no insta? tinha que ter postado aq no tt pra eu repostar :(,0
Eles estavam tão perfeitinhos :( MY TREASURE x GOING CRAZY #TREASUREonMCOUNTDOWN #TREASURE #트레저 ,0
fiquei triste não vou mentir :((( bom dia 💜💜💜💜,0
eu vo sair daq uma hora :(,0
Quero uns air force mas também quero uns vans plataforma :(( ajudem me,0
SERIO :( ,0
aaaaaaa não :(( ,0
só espero que eu consiga deixar ele um tiquinho feliz hoje :(,0
"assim que eu for pro PC eu sigo pq o skoob no celular é um 💩 kkkkk sei como é, sou bem flop no skoob :(",0
os meus ombros estão a dar as últimas :((,0
amoooor :((( obrigada por tudo,0
Ai triz :(((( Bota aviso de spoiler da próxima vez por favoooor :(,0
vlive gue error kak :((,0
a eu odeio carnaval :(,0
Eu tô esperando :(,0
vlive gue error :((,0
ai lou que vontade de abraçar forte :( ,0
"não acredito que ainda não é sexta feira, 17:30h :((((",0
vai ficar tudo bem.. :(,0
serio o sorriso dele :(((( ,0
eu cansei de ser burra :(,0
tô com sono mas não quero parar de ver ele :( tava com saudade,0
Porra...queria muito kontact :((((,0
"Agora olhando as fotos do velório do maguito Vilela, me senti triste.. Acho que ele faria muitas coisas boas por Goiânia. Mas infelizmente as complicações da COVID o levou. :(",0
sdds demais de uns amigos :(,0
saudade do spectrum :(,0
ele ta tao lindo hoje :(,0
só queria poder abraçar ele :((,0
gada :(,0
Isso tá me deixando tão mal e preocupada :(,0
o mesmo aqui :(,0
eu amo ele mais que tudo nesse mundo :(,0
amor :((((,0
"O cara com barba veio justificar o motivo de ganhar/pedir a calça angelical pq o tio dele faleceu de covid.  To triste, logo me de a calsa anjo  Hunf :(",0
"O BALI APARECEU Muito obrigada a quem ajudou a procurar e a partilhar. O Bali já voltou para casa, infelizmente está com a pata partida e muito magrinho :((( ",0
fico muito triste por ela não ter visto onde os nossos meninos chegaram :( mas tenho certeza que ela ainda os ama e cuida lá da sua casinha no céu 💗,0
É grande mesmo… uns 3 ou 4 jogos cada arco e no atual tudo se conecta :(,0
"tu é que és!! obrigada por tudo, amo-te muito :( 🤍",0
Ohhh benzinho:( não fica assim :( o rp não te merece :(,0
Meus pêsames jee :(,0
Desculpa... gostava de ser como tu :( Ensinas-me?🥺,0
Meu cria quer maratonar mais já dormiu :(,0
Uma vontade de voltar a dormir e fingir que hoje é sábado :( kkkkk,0
Os meninos só fazem live quando to 200% indisponível psicologicamente :(,0
de momento no :(,0
SIM!!!!!!! finalmente poxa só queria fillerzinho de haikyuu :( ,0
que amor :( ,0
Inacreditável esse segundo parágrafo. :(,0
e não é comigo :(,0
ele é só um neném :( ,0
Bom dia pra quem queria ir pra praia...mas está indo trabalhar :((,0
ele è a pessoa mais linda do mundo :( ,0
É só um bebê :(,0
"Puts, melhoras aí :(",0
seu minie :(,0
Gada xiboba :(,0
queria tanto saber o que o bright tá falando :( ,0
"não se desculpe e tbm não precisa agradecer, queria mt poder ajudar em algo :( eu não to falando da boca pra fora, realmente se precisar desabafar eu to aqui &lt;3 por favor se cuida",0
ele é adorável :((,0
"Quando eu consigo eu voto, mas tem dia que não dá mesmo :(",0
Exatamente amigo :(,0
bar :-( : 7e1f23e7-eaff-43cb-82de-c1b223dc5ba3,0
olha como ele pede a patinha pro cachorro :((,0
"ah neném, eu tb acordei um pouquin pra baixo hoje :( espero que tenha ficado tudo bem, qualquer coisa tô aqui. te amo muitão 💞",0
Meninooooo :(( melhoras,0
tô com dor de garganta desde ontem e fico de máscara em cada morrendo de medo de ser covid e meus pais pegarem???? mal saio do quarto por isso não sei se é amigdalite ou algo pior :(,0
agr eu vô dormir eu preciso :( MY TREASURE x GOING CRAZY #TREASUREonMCOUNTDOWN #TREASURE #트레저,0
"minha amiga criou essa conta no ig pra postar as maquiagens e desenhos dela, mas ela ta tristinha que ninguém curte :( pf dêem likezinho só pra deixar a minha menina feliz ",0
"Cansativo :( mas boa viagem meu bb, tenta dormir um pouco",0
Farta de estar assim :(,0
Só dia porque essa semana perdi a live do Daniel e do Jack :(,0
saudades dele :(( ,0
"Aii de alguém q te mate :(( Não dá para ser assim, ainda nem fomos ao Rosário de novo :((",0
ele é tudo pra mim :((( ♡,0
naoo mais ja :((( ,0
O foda é que o melhor casal de Log Horizon é Shiroe com Henrietta mas ele nunca vai rolar :(,0
Aí o Yeosang pensou:  é pouco ⁿ e postou essas fotos tbm :(( ,0
Então mas temos todos a mesma idade do twitta :(,0
e eu tô tão preocupada com os trem do trabalho que ainda não consegui sequer viver esse luto :(,0
Cobras na vida real também são bue lindas :(,0
Da teu apal :((,0
Acabou o programa :(,0
seu pequeno :(((,0
FIQUEI DE CORAÇÃO QUENTINHO :(,0
bonica :(,0
o felix disse que ele gosta do cabelo dele com cores mais claras então eu acho que cabelo preto ou qualquer cor mais escura não vai acontecer :(,0
Sabrina :(,0
espero bem que não fechem :(,0
To com saudade :(,0
"Vim na seca achando que era novidade do Trajes Fatais... alarme falso, infelizmente... :(",0
"meu deus eu nem sei oq falar :(( sinto muito por não poder ajudar, mas realmente espero que sua família fique bem. qualquer coisa fala comigo❤️",0
eu amo vcs :(,0
Não sei que mais fazer para te por bem :(,0
o everglow é tudo pra mim :(,0
que lindos :(,0
"caralho desde outubro?? a gente tentou enviar mimo pelo curso pra uma galera em Portugal e Espanha, mas tava fechado o envio por covid :(",0
Amiga eu não aguento mais esses divertidamente assim :(,0
"tô tentando não desistir, amg :(",0
meu tudo :( ,0
"Não pode, proibiram qualquer retirada em loja até o fim do mês. A única opção é esperar a entrega mesmo. :(",0
imagino amg :(( as vezes é uma informação complicada que o nosso cérebro acaba  apagando ... mas vc tem total direito de se sentir assim,0
"nós conseguimos? // não, você morreu :( ",0
Anda me buscar á escola hoje :(,0
coisa linda :( ,0
mas olha que se pagasse não precisávamos de hoje ir ao mercado vender divida... :(,0
eles tao lindos demais :(,0
Fds ninguém merece :(,0
A plantinha não está muito hidratada :( A umidade marcou 0%. Atualização 2021-01-14 10:00 am. #IOT #UFT #especialização #SIAD_2019,0
Tamo indo mês que vem :(,0
"ri direito, você é tão linda rindo :( eu fico triste vendo você assim",0
bom dia :( ,0
"Bitcoin caiu :( - R$201,446.1 às 07:00",0
"Alguns problemas,anjinho... :(",0
ele é muito minha comfort celebrity :( /pos esses storys que ele faz me faz sentir mais calmo e seguro eu te amo tanto :((((((( ,0
"insomnias vamos ser friends, sou legal :(",0
Aff acho que isso aqui vai passar das 9 :(((((,0
"MISERICÓRDIA :( O é outro que se não cuidar, faz igual",0
Ate :( tara.,0
"ja estou farta desta aula, falem comigo :(",0
Eu amo tanto minha mãe :( queria falar isso pra ela,0
tw nsfw / kink . . . . tem conta abdl/ddlg curtindo meu tweet :( nao tem nenhuma interação comigo mas não gosto muito de saber que meu tweet acabou chegando em quem tem essas práticas,0
Saudade disso :( ,0
I ate 3 tostadas :(,0
Viciada!! Mas sem a Samantha é  The City !!! :(,0
não perde nada 😭 há um ou dois liberais aqui que se aproveitam :(,0
Eu nem guimbo nem quiabo :(,0
"O primeiro win mds, eu não acredito :(((( ",0
a internet daqui resolveu parar então né :(,0
nunca me senti tao burra minha vida :(,0
O hospital que recebe todos os enfermos em situação grave na Chapada Diamantina está com 100% dos leitos ocupados :( ,0
Aaaa eu ficaria muito feliz de ganhar algum coisa do zayn nunca ganhei nada dos sorteios que participei :(. Muito obrigado pela oportunidade portal❤️ ,0
Hshshshsh polos banget gemoy :( ,0
"Sonhei que ia para as Maldivas, pena ter sido só um sonho :((",0
Tô com preguiça KKKKKKKKK :(,0
é uma questão de ignorar :(,0
Ok eu tenho de ir tomar banho mas está frio :(,0
:((( cRalho eu fiquei c medo dessa cara dela,0
"caso com o tae, beijo o yoon e mato ela porque não conheço :(",0
eu amo tanto o lix :(,0
"a mano que vontade de jogar lol ouvindo kanye west, aquela do i ask cause I m not sure, do anybody do real shit anymore n sei da cabeça :(",0
Aff a gente dormiu a noite toda pq ele não acorda? Kkokkk eu perdi o sono quero fazer algo &gt;:(,0
Eu estava tão esperançada para ir para casa :(((,0
"Melhoras faye, espero que nao seja grave :(",0
"eles conseguiram, amor :(💗",0
nossa vai tomar no cu :( ,0
:( eu te amo.,0
12:00 aniversário do juju :(((,0
Ah véi :( ,0
Vou sentir saudade :( #LiveOn ,0
Que lindaaa te adoro :(,0
Que ódio vo chorar no banho ele n vai ver a filha crescer :(,0
realmente.. mas msm quando posso dormir até mais tarde não consigo :(,0
tô ficando nervosa de novo e eu não quero ter outra crise eu já tive uma ontem :(,0
Odeio esse favoritismo... Odeio..:( Eles tem direito tanto quanto..,0
Eu chorei tanto quando li a história dela pela primeira vez :( de lá é um anjinho,0
"nossa, óleo corporal pesa demais pra mim pq o cabelo é fino, até o óleo de cabelo mesmo pesa :( O que funciona pra cachear o meu é essa rotina aqui ",0
Eu sonhei que o Shikamaru tinha morrido :(,0
"A gente já esperava, mas a confirmação ainda dói :(",0
. você sumiu sem me falar nada mas eu te amo :(,0
"será que isso vai dar certo mesmo, mariana?... :(",0
2021 já começou a 14 dias e o Corona-vírus ainda não foi embora &gt;:(,0
"eu percebi q nunca entendo os spoilers, infelizmente eu peguei que o maluco de cabelo comprido era o eren :(",0
que vontade de pipoca doce de cinema :(,0
"Sim, acordei com saudades do celica :(",0
bar :( : 61da1d5a-fb02-4054-8e34-4419af9b93c5,0
CARALHO JÁ RECEBI mas a merda do trabalho deixo me a nota final em 16 :(,0
Sofá? :(,0
os tweets :( sao todas as minhas fases aqui desde 2012,0
bar :-( : 66e10592-6822-42c5-8a0c-e2e1bd10d232,0
Aq tim ganda putra hey :(,0
acho q n :( ,0
"Meus pêsames :( Hey, se você quiser conversar meu chat tá aberto, ok? Vai ficar tudo bem ♥️",0
Tenho :( ❤️ ,0
Saudades :( ,0
sagitario :(,0
bom dia chat sdds interagir aqui :(,0
terminei de assistir  when the camellia blooms  e eu estou triste... foi tão fofinho :(,0
eh que dizem que tal eh melhor que outro e ai eu fico confuso :( mas vou pelo clássico mesmo,0
verde :(,0
#. 2 am na :(( ,0
Girl isso provoca queimaduras chatas devias ir ao médico ver isso hoje :( ,0
o final da segunda temporada de how to sell drugs online (fast) é mto broxante :(,0
Cruzeiro perdeu pro oeste :( Dei lay no cruzeiro :),0
o sorriso dele cura onde dói :( ,0
E eu a tatuagem :(,0
E a foto com a meia? :( ,0
É mt triste :(,0
Estou cheio de aftas na boca mas queria era ter umas maminhas :(,0
"Dinheiro que é bom, não tenho :( ",0
Os meninos estão se apresentando :(:,0
cielo :(,0
tara na dito :((,0
"Só os otário parar de comprar, mas eu entendo, infelizmente :(",0
Sem desporto isto vai ser giro vai :(,0
ele è só um neném :(( ,0
Bom dia! O frio atrofia-me o cérebro! Não consigo pensar :(,0
:( eu amo ele TANTO ,0
Né :(( me deu uma pena coitado,0
"vou pegar amarela também, mas queria todas :(",0
k pasa :(,0
eu gostei :(,0
na minha cidade pelo menos não tem eu fico bem triste :(,0
A cena é que é a desculpa ideal para os fornecedores baixarem as velocidades e cobrarem o mesmo :(,0
q cara grosso :(,0
Pra obviamente investigar pra mim porque não quero ir lá ver :(,0
não vens? trouxe o skate :(,0
eu amo o Teams :( ,0
"Dá vontade de entrar lá, com uma metralhadora. Pelo menos, esses, não íam ocupar vagas de quem foi contagiado sem ter culpa :(",0
faz dias que peço a mainha um coelho mas ela não deixa :(,0
nunca chegam o 30º :(,0
Coração partido mesmo :(,0
"já faz muito tempo que tô lá, aí meus pais gostam e não deixaram :(",0
de manhã cedo e meu coração aquecido por conta do ace :((,0
faltou a parte: porque gastei tanto dinheiro nisto?? :(,0
Mentira :(,0
para mamãe :(,0
Preguiça com topping de morango :(:,0
você já tinha sido eliminado :(,0
eu tô muito triste real :(,0
A dormir :( ,0
"a pior tristeza de saber é que se eu estiver muito doente no dia do Enem, não vou poder fazer :(",0
mas eu queria ficar acordada pra falar com vc :(,0
oq aconteceu amor? :(,0
eu tb :((,0
Ok acabei de ser definido :( ,0
"Sangue bom é Giane e Fabinho, e também tem Geração Brasil é Megan e Davi sendo q eles não terminaram juntos :(",0
Pensando no chester naquele episódio de gmm :(,0
"Se quiserem os stickers me avisem q eu mando, nao sei se tem como compartilhar o Pack nesse app Mas se as pessoas q pegarem puderem ajudar a compartilhar ajuda tbm pq é meio cansativo mandar na lata uns 30 stickers pra mta gente :( ",0
"Sim descobri a FONTE dos stickers da Melody q eu tinha e fiz um PACK INTEIRO, pra quem quiser saber vem do jogo tomotoru, e ele teve os servers fechados a 1/2 anos e nao tem como jogar mais :( ",0
"“És livre para sair da minha vida, mas não do meu coração” , isto tocou-me :(",0
Nunca mais entrei na minha antiga conta :( abandonei ela na maior,0
sdd que eu tava :((((((((((( ,0
o jeitinho que ela fala :((💕 ,0
tia has de tornar a fer fotos algun diaa (jo tb ho tinc una mica deixat :(,0
